index	sha	parent	author	email	authoredAt	subject	originalPatch	currentPatch
88	284c6bf1663e9eaca8866875f8afa154bcc49e4a	930624b8faea84baafd21f2a7bd15c8a99c82b2e	SMARK	3222301373@qq.com	2026-05-06T01:49:54+08:00	feat(bash-compress): 添加对PowerShell CLIXML输出的检测与解码功能	original/0088-284c6bf1663e.patch	current/0088-284c6bf1663e.patch
89	94eb97b93fad4b2510420b1703e1928bb00050ea	284c6bf1663e9eaca8866875f8afa154bcc49e4a	SMARK	3222301373@qq.com	2026-05-06T02:41:09+08:00	feat(vscode): 更新OpenCode VS Code桥接，修改扩展ID并添加许可证文件	original/0089-94eb97b93fad.patch	current/0089-94eb97b93fad.patch
90	56bce83a059b9cf93c13a048d41a256ed24f0362	94eb97b93fad4b2510420b1703e1928bb00050ea	SMARK	3222301373@qq.com	2026-05-06T03:29:50+08:00	feat(read): 更新默认读取行数为400，调整输出字节限制至24KB，移除行长度截断逻辑	original/0090-56bce83a059b.patch	current/0090-56bce83a059b.patch
91	124adc90ec7c1966cdb533ec7496c46889424d8f	56bce83a059b9cf93c13a048d41a256ed24f0362	SMARK	3222301373@qq.com	2026-05-06T11:31:41+08:00	feat(vscode): 添加重启Jupyter内核功能，支持清除运行状态并记录重启原因	original/0091-124adc90ec7c.patch	current/0091-124adc90ec7c.patch
92	2f1ab5812e3b2e873ced2a10959d83dd7609de61	124adc90ec7c1966cdb533ec7496c46889424d8f	SMARK	3222301373@qq.com	2026-05-06T11:44:11+08:00	feat(vscode): 重构笔记本环境操作，合并内核重启功能，增强操作描述与超时设置	original/0092-2f1ab5812e3b.patch	current/0092-2f1ab5812e3b.patch
93	3ae1d112f256b7876f26c0591e64f853a49c3d48	2f1ab5812e3b2e873ced2a10959d83dd7609de61	SMARK	3222301373@qq.com	2026-05-06T22:48:58+08:00	feat(vscode): 更新笔记本环境描述，增强内核选择和配置的诊断信息	original/0093-3ae1d112f256.patch	current/0093-3ae1d112f256.patch
94	81efcbb1d8cbe426e69801803e5aa33180485ca1	3ae1d112f256b7876f26c0591e64f853a49c3d48	SMARK	3222301373@qq.com	2026-05-07T01:09:51+08:00	feat(notebook): 优化单元源代码渲染逻辑，调整字节限制和行数限制处理	original/0094-81efcbb1d8cb.patch	current/0094-81efcbb1d8cb.patch
95	4dec9d15826f5e9d32ecc3850cc25e829802ac7e	81efcbb1d8cbe426e69801803e5aa33180485ca1	SMARK	3222301373@qq.com	2026-05-07T02:16:08+08:00	feat(tools): 添加工具管理功能，优化权限合并逻辑，更新工具可用性检查	original/0095-4dec9d15826f.patch	current/0095-4dec9d15826f.patch
96	254082aeca0de9b0509ef7fae9f6f2a4c3888434	4dec9d15826f5e9d32ecc3850cc25e829802ac7e	SMARK	3222301373@qq.com	2026-05-07T02:45:02+08:00	feat(docs): 添加 WSL 迁移与跨平台构建指南，记录构建过程及解决方案	original/0096-254082aeca0d.patch	current/0096-254082aeca0d.patch
97	ace5c5841350787e701d44c07946b58deb793c5e	254082aeca0de9b0509ef7fae9f6f2a4c3888434	SMARK	3222301373@qq.com	2026-05-07T02:50:11+08:00	feat(docs): 更新 README 和 package.json，修正扩展名称和描述，添加主页链接 feat(bridge): 修改注释以统一 OpenCode 表述，优化 HTTP 端点描述 feat(extension): 更新注释以统一 OpenCode 表述，调整功能描述	original/0097-ace5c5841350.patch	current/0097-ace5c5841350.patch
98	f4304858229cc5be8cf2729cd6ef4dc1b97e57b0	ace5c5841350787e701d44c07946b58deb793c5e	SMARK	3222301373@qq.com	2026-05-07T02:50:34+08:00	feat(session): 添加隐藏消息处理逻辑，支持撤销操作并在数据库中保留隐藏消息	original/0098-f4304858229c.patch	current/0098-f4304858229c.patch
99	707d679466ec973af1dca2a64f3c8fa98738a8d4	f4304858229cc5be8cf2729cd6ef4dc1b97e57b0	SMARK	3222301373@qq.com	2026-05-07T13:13:46+08:00	feat(agent): 添加 VSCode 笔记本相关权限选项，更新计划模式描述，优化消息使用统计逻辑	original/0099-707d679466ec.patch	current/0099-707d679466ec.patch
100	06db750ab9a854999b526ce4f157ca2c2dab489c	707d679466ec973af1dca2a64f3c8fa98738a8d4	SMARK	3222301373@qq.com	2026-05-07T13:24:46+08:00	chore: update bunfig.toml to use hoisted linker and remove deprecated dependencies from package.json	original/0100-06db750ab9a8.patch	current/0100-06db750ab9a8.patch
101	d2a0ec015c745b82afd6ad29d3e9fd3350bbf88f	06db750ab9a854999b526ce4f157ca2c2dab489c	SMARK	3222301373@qq.com	2026-05-07T13:51:36+08:00	feat(vscode): 添加对 VSCode 笔记本的运行和环境选项支持，优化单元格 ID 解析逻辑	original/0101-d2a0ec015c74.patch	current/0101-d2a0ec015c74.patch
102	ad41ba3737b06ae1fed930b374423c8f67fdfca9	d2a0ec015c745b82afd6ad29d3e9fd3350bbf88f	SMARK	3222301373@qq.com	2026-05-07T13:58:11+08:00	fix: 更新 poe-oauth 版本为 0.0.6，并在 overrides 中添加相应配置	original/0102-ad41ba3737b0.patch	current/0102-ad41ba3737b0.patch
103	74a9ca56ea81059540506a0783cbc4fa8261e96c	ad41ba3737b06ae1fed930b374423c8f67fdfca9	SMARK	3222301373@qq.com	2026-05-07T14:11:16+08:00	feat(build): 添加对 Windows 构建的架构支持，优化打包逻辑	original/0103-74a9ca56ea81.patch	current/0103-74a9ca56ea81.patch
104	d00a0ceaca3547cfdd4005ec2b8e7f31b8c1b98f	74a9ca56ea81059540506a0783cbc4fa8261e96c	SMARK	3222301373@qq.com	2026-05-07T14:35:30+08:00	feat(ci): 优化构建流程，添加版本自动提取和资产上传功能	original/0104-d00a0ceaca35.patch	current/0104-d00a0ceaca35.patch
105	e8675ce415991e1bf4ed82963eabec6a42188b2f	d00a0ceaca3547cfdd4005ec2b8e7f31b8c1b98f	SMARK	3222301373@qq.com	2026-05-07T23:58:24+08:00	feat(vscode): 更新 VSCode 笔记本描述和编辑逻辑，增强单元格 ID 解析和错误处理	original/0105-e8675ce41599.patch	current/0105-e8675ce41599.patch
106	ed792909b777eabd724aa2f401ac6367bc3deb33	e8675ce415991e1bf4ed82963eabec6a42188b2f	SMARK	3222301373@qq.com	2026-05-08T01:09:08+08:00	feat(session): 添加 includeHidden 参数以支持隐藏消息的过滤	original/0106-ed792909b777.patch	current/0106-ed792909b777.patch
107	f0f0c3a6ddb326f915b792cb4f74e5b044bf14a9	ed792909b777eabd724aa2f401ac6367bc3deb33	SMARK	3222301373@qq.com	2026-05-08T02:53:01+08:00	feat(prompt): 添加 renderBefore 属性以优化 box 渲染逻辑	original/0107-f0f0c3a6ddb3.patch	current/0107-f0f0c3a6ddb3.patch
108	e863ec34839c7a4d9fd62daf203f0321a1e3584c	f0f0c3a6ddb326f915b792cb4f74e5b044bf14a9	SMARK	3222301373@qq.com	2026-05-08T02:58:39+08:00	feat(tui): 优化 macOS 和 Windows 的终端宽度处理逻辑，支持用户覆盖设置 feat(loader): 修复 Windows 平台下的插件加载路径问题 test: 在 Windows 平台下跳过特定的插件加载测试 fix: 更新权限检查逻辑以支持更多错误代码 test: 更新 shell 和 bash 测试以适应 Windows 环境	original/0108-e863ec34839c.patch	current/0108-e863ec34839c.patch
109	14d55305badba1494f2efa5be893ea0d1d7b9c44	e863ec34839c7a4d9fd62daf203f0321a1e3584c	SMARK	3222301373@qq.com	2026-05-08T05:41:53+08:00	feat: 更新版本号至 1.14.32-smark，并优化滚动条渲染逻辑	original/0109-14d55305badb.patch	current/0109-14d55305badb.patch
110	b6690c2cc8606192469f1a497a196f363c3633b1	14d55305badba1494f2efa5be893ea0d1d7b9c44	SMARK	3222301373@qq.com	2026-05-08T14:54:28+08:00	feat: 更新版本号至 1.14.32，并优化 VSIX 打包逻辑以避免 Windows 环境中的 npm 路径问题	original/0110-b6690c2cc860.patch	current/0110-b6690c2cc860.patch
111	a6a79e01fb18c6a8d662d3445bc511c620a3f01d	b6690c2cc8606192469f1a497a196f363c3633b1	SMARK	3222301373@qq.com	2026-05-08T14:54:54+08:00	feat: 优化 BlockTool 组件的可折叠逻辑，使用 createMemo 和 createSignal 提升性能	original/0111-a6a79e01fb18.patch	current/0111-a6a79e01fb18.patch
112	c3c396034afb69904b648c3e1187ce7960c77d6a	a6a79e01fb18c6a8d662d3445bc511c620a3f01d	SMARK	3222301373@qq.com	2026-05-08T16:24:38+08:00	feat(dialog): 添加预览行支持至 DialogSelect 组件，优化选项展示逻辑	original/0112-c3c396034afb.patch	current/0112-c3c396034afb.patch
113	c48d9fa920c3d17c4d6e22c2d254a2b2b8843504	c3c396034afb69904b648c3e1187ce7960c77d6a	SMARK	3222301373@qq.com	2026-05-08T16:33:34+08:00	feat(session): 重构会话标题逻辑，添加默认标题创建和验证功能	original/0113-c48d9fa920c3.patch	current/0113-c48d9fa920c3.patch
114	51a0d39deb33739fe9460d8d55b3476d15e9e1c2	c48d9fa920c3d17c4d6e22c2d254a2b2b8843504	SMARK	3222301373@qq.com	2026-05-08T16:47:30+08:00	feat(provider): 添加别名支持，允许多个提供者独立管理身份验证和模型继承	original/0114-51a0d39deb33.patch	current/0114-51a0d39deb33.patch
115	6e38594c33fcd0692277fa1042d4f34b17188b7a	51a0d39deb33739fe9460d8d55b3476d15e9e1c2	SMARK	3222301373@qq.com	2026-05-08T17:54:02+08:00	feat(dialog-session-list): 增加会话列表预览行数至 2	original/0115-6e38594c33fc.patch	current/0115-6e38594c33fc.patch
116	9ab94ccbe2574dc09f14f4eac65fdc51a484261d	d1a2bb57b025f5028a2aeb3b3c6c8875b688129d	SMARK	3222301373@qq.com	2026-05-08T19:47:33+08:00	feat(shell): 添加输出压缩选项以优化重复输出处理 feat(session): 重构会话信息命令以使用效果处理 fix(stats): 更新导入路径以适应新结构 fix(editor): 优化连接变量命名以提高可读性 fix(context-usage): 更新 Bash 描述文件路径以反映新位置 fix(worker): 修复实例处置逻辑以确保正确关闭	original/0116-9ab94ccbe257.patch	current/0116-9ab94ccbe257.patch
117	5cc79572420d334f676ee7480fcf6483b83987d0	9ab94ccbe2574dc09f14f4eac65fdc51a484261d	SMARK	3222301373@qq.com	2026-05-08T20:14:46+08:00	fix(tests): 更新提供者实例引用为 WithInstance，以确保测试一致性	original/0117-5cc79572420d.patch	current/0117-5cc79572420d.patch
118	31b18c9638b21817ef8b55eeb5f2895678100101	5cc79572420d334f676ee7480fcf6483b83987d0	SMARK	3222301373@qq.com	2026-05-08T20:30:39+08:00	chore: 更新版本号至 1.14.39，确保一致性并反映最新更改	original/0118-31b18c9638b2.patch	current/0118-31b18c9638b2.patch
119	5a7024df0d078f29e28ce14f2f6c81f33f380006	31b18c9638b21817ef8b55eeb5f2895678100101	SMARK	3222301373@qq.com	2026-05-08T21:42:27+08:00	fix(husky): 修复 Windows 上 Bun 命令路径问题，确保脚本正常执行	original/0119-5a7024df0d07.patch	current/0119-5a7024df0d07.patch
120	ca04b07955c0cf2ebcd84e7f2b7d2b75b0a37334	5a7024df0d078f29e28ce14f2f6c81f33f380006	SMARK	3222301373@qq.com	2026-05-09T17:59:50+08:00	fix: 对话列表显示更新，更新版本号至 1.14.39.0，并修复 ESLint 配置中的警告规则	original/0120-ca04b07955c0.patch	current/0120-ca04b07955c0.patch
121	fdb0447556ad45798454046b2ba6e3156e0592eb	ca04b07955c0cf2ebcd84e7f2b7d2b75b0a37334	SMARK	3222301373@qq.com	2026-05-09T18:21:26+08:00	feat(search): 添加搜索条件功能，支持通过标题或消息内容过滤会话	original/0121-fdb0447556ad.patch	current/0121-fdb0447556ad.patch
122	1ca386e353ce96b121e862a3af01afe04067cbc9	fdb0447556ad45798454046b2ba6e3156e0592eb	SMARK	3222301373@qq.com	2026-05-10T01:53:23+08:00	feat: token估计流重构。implement token accounting for precise token statistics and breakdown	original/0122-1ca386e353ce.patch	current/0122-1ca386e353ce.patch
123	f3dd3027163e9297df6bdd55efad9854b4e0db1f	1ca386e353ce96b121e862a3af01afe04067cbc9	SMARK	3222301373@qq.com	2026-05-10T02:46:44+08:00	fix(session): 确保在首次渲染前保持 local 可用，避免 Bun 的 TDZ 检查抛出错误	original/0123-f3dd3027163e.patch	current/0123-f3dd3027163e.patch
124	5959a791ff08633e8fb4832246b40694fcac6453	f3dd3027163e9297df6bdd55efad9854b4e0db1f	SMARK	3222301373@qq.com	2026-05-10T03:09:29+08:00	feat(token-accounting): 增强输入字符统计，支持在流式处理期间从 step-start 提供 breakdown 信息	original/0124-5959a791ff08.patch	current/0124-5959a791ff08.patch
125	0cd54998e45fcf5ae9f0cbea5875077df72fe974	5959a791ff08633e8fb4832246b40694fcac6453	SMARK	3222301373@qq.com	2026-05-11T12:37:37+08:00	feat(prompt): 重构提示框，添加流式处理期间的时间显示功能 feat(editor): 添加 bridgeUriToPath 函数以处理不同 URI 格式 fix(context-usage): 优化上下文使用面板，添加输入信号节流以提高性能	original/0125-0cd54998e45f.patch	current/0125-0cd54998e45f.patch
126	f5f094895bf74f356f571fb76bd61bcf5595e782	0cd54998e45fcf5ae9f0cbea5875077df72fe974	SMARK	3222301373@qq.com	2026-05-11T12:49:22+08:00	feat(text-decoding): 添加自动文本解码器，支持UTF-8和UTF-16LE编码的检测与解码	original/0126-f5f094895bf7.patch	current/0126-f5f094895bf7.patch
127	2b4a23f05567b0ce2239383bf8b03038e7e2cf37	f5f094895bf74f356f571fb76bd61bcf5595e782	SMARK	3222301373@qq.com	2026-05-12T03:20:41+08:00	feat(token-accounting): 增强输入字符统计，添加请求体字符数和估算token信息	original/0127-2b4a23f05567.patch	current/0127-2b4a23f05567.patch
128	831d4846313a13d78c1e1ca913bf9c66c7437586	2b4a23f05567b0ce2239383bf8b03038e7e2cf37	SMARK	3222301373@qq.com	2026-05-12T05:39:27+08:00	feat(text-decoding): 添加对多种文本编码的支持，包括自动检测和显式编码策略	original/0128-831d4846313a.patch	current/0128-831d4846313a.patch
129	3ff2620ec1608e0ae5460a69e059724bc0cc3922	831d4846313a13d78c1e1ca913bf9c66c7437586	SMARK	3222301373@qq.com	2026-05-12T18:23:16+08:00	feat(powerShell): 添加对PowerShell CLIXML输出的解码和规范化功能，确保输出为纯文本	original/0129-3ff2620ec160.patch	current/0129-3ff2620ec160.patch
130	43948adfded9d26667f65d5ce0b820eb5d344108	3ff2620ec1608e0ae5460a69e059724bc0cc3922	SMARK	3222301373@qq.com	2026-05-12T23:14:15+08:00	feat(shell): 更新PowerShell输出处理，确保原生stderr字节保持不变并进行规范化	original/0130-43948adfded9.patch	current/0130-43948adfded9.patch
131	5baa17d8044d0c05ea4d3a67285f16b2c2f0305a	43948adfded9d26667f65d5ce0b820eb5d344108	SMARK	3222301373@qq.com	2026-05-12T23:50:36+08:00	feat(line-ending): 添加行结束符处理功能，确保补丁应用时保留原始行结束符	original/0131-5baa17d8044d.patch	current/0131-5baa17d8044d.patch
132	afbe5289aa45e1c8b7ae42ac90a34f46f0838ac9	5baa17d8044d0c05ea4d3a67285f16b2c2f0305a	SMARK	3222301373@qq.com	2026-05-13T01:01:21+08:00	feat(session-path): 添加会话路径处理功能，支持Windows全局会话路径的规范化和兼容性	original/0132-afbe5289aa45.patch	current/0132-afbe5289aa45.patch
133	9897db4108a7ebb629effd050f0de1c75d032fb2	afbe5289aa45e1c8b7ae42ac90a34f46f0838ac9	SMARK	3222301373@qq.com	2026-05-13T01:07:25+08:00	feat(version): 更新所有相关包的版本号至1.14.40	original/0133-9897db4108a7.patch	current/0133-9897db4108a7.patch
134	a5ea69d8ea8082ab516743be9a5c229a3e3ac15f	9897db4108a7ebb629effd050f0de1c75d032fb2	SMARK	3222301373@qq.com	2026-05-13T02:56:08+08:00	feat(directory-normalization): 添加目录规范化功能，优化Windows路径比较	original/0134-a5ea69d8ea80.patch	current/0134-a5ea69d8ea80.patch
135	3bed2cfd53775cd597deb1826fca4186e8452608	a5ea69d8ea8082ab516743be9a5c229a3e3ac15f	SMARK	3222301373@qq.com	2026-05-13T13:26:28+08:00	feat(session): 添加流式消息处理，优化助手消息和推理部分的渲染	original/0135-3bed2cfd5377.patch	current/0135-3bed2cfd5377.patch
136	95a96c38e940b1827995a5840319c93617ea99d4	3bed2cfd53775cd597deb1826fca4186e8452608	SMARK	3222301373@qq.com	2026-05-13T17:47:51+08:00	feat(context-usage): 添加指令和技能的处理逻辑，优化上下文数据计算	original/0136-95a96c38e940.patch	current/0136-95a96c38e940.patch
137	daf41ca522c47782efee51eb2a05fafcfce6dc89	95a96c38e940b1827995a5840319c93617ea99d4	SMARK	3222301373@qq.com	2026-05-13T19:20:58+08:00	feat(session): 添加工具完成状态更新和手动压缩功能，优化会话管理 feat(text-part): 优化文本部分的渲染逻辑，支持动态内容更新和流式处理	original/0137-daf41ca522c4.patch	current/0137-daf41ca522c4.patch
138	563ac8f18e6779d0f5850d6a79ffa815ad552127	daf41ca522c47782efee51eb2a05fafcfce6dc89	SMARK	3222301373@qq.com	2026-05-13T21:03:18+08:00	feat(ripgrep): 添加最大文件和结果限制，优化搜索功能并处理过于广泛的搜索错误	original/0138-563ac8f18e67.patch	current/0138-563ac8f18e67.patch
139	b5b29eabb82fa77844aa4ba6342679c936dc82ab	563ac8f18e6779d0f5850d6a79ffa815ad552127	SMARK	3222301373@qq.com	2026-05-13T23:37:30+08:00	feat: 增强TUI中的会话处理和错误恢复	original/0139-b5b29eabb82f.patch	current/0139-b5b29eabb82f.patch
140	8acb3fecbfe717a09801cbac24f1e5dd4518bb29	b5b29eabb82fa77844aa4ba6342679c936dc82ab	SMARK	3222301373@qq.com	2026-05-14T01:06:24+08:00	feat(session): 添加输入字符和令牌估算功能，优化会话压缩逻辑	original/0140-8acb3fecbfe7.patch	current/0140-8acb3fecbfe7.patch
141	190d962e1dd8e32d8cb90a1d5df6cc208ed379e6	8acb3fecbfe717a09801cbac24f1e5dd4518bb29	SMARK	3222301373@qq.com	2026-05-14T01:23:29+08:00	feat: 更新所有包的版本号至1.14.41，确保一致性和兼容性	original/0141-190d962e1dd8.patch	current/0141-190d962e1dd8.patch
142	17b9d5b4f3eddb52f82a4a37398e943fabbf08cd	190d962e1dd8e32d8cb90a1d5df6cc208ed379e6	SMARK	3222301373@qq.com	2026-05-14T02:50:00+08:00	feat(read): 完整重构read工具、通过元数据处理和存根逻辑增强读取工具，提高上下文管理健壮性 enhance read tool with metadata handling and stub logic	original/0142-17b9d5b4f3ed.patch	current/0142-17b9d5b4f3ed.patch
143	238079f024c911ae1367b9f95f46f2b0cc413bc2	17b9d5b4f3eddb52f82a4a37398e943fabbf08cd	SMARK	3222301373@qq.com	2026-05-14T05:05:33+08:00	feat: 更新所有相关包的版本号至1.14.41，session路径管理增强会话管理和路径处理功能	original/0143-238079f024c9.patch	current/0143-238079f024c9.patch
144	f019cdd5688a39eba3d752cf1042f32db45bad92	238079f024c911ae1367b9f95f46f2b0cc413bc2	SMARK	3222301373@qq.com	2026-05-14T13:14:41+08:00	feat(session): 增强会话组件，添加内容预览功能和自定义边框处理	original/0144-f019cdd5688a.patch	current/0144-f019cdd5688a.patch
145	0277deba504465355744ec68959b4e823669bdbe	f019cdd5688a39eba3d752cf1042f32db45bad92	SMARK	3222301373@qq.com	2026-05-14T16:06:32+08:00	feat(read): 保留XML敏感内容，优化输出结构，确保内容一致性	original/0145-0277deba5044.patch	current/0145-0277deba5044.patch
146	77ec24d3c406f9fe24a22c591a1ba54bdecbeed2	0277deba504465355744ec68959b4e823669bdbe	SMARK	3222301373@qq.com	2026-05-14T19:42:34+08:00	chore: update package.json to add overrides for @opentui/core and @opentui/solid	original/0146-77ec24d3c406.patch	current/0146-77ec24d3c406.patch
147	f0cc012dbc264dd89529abd629d6c2dcc5544a17	77ec24d3c406f9fe24a22c591a1ba54bdecbeed2	SMARK	3222301373@qq.com	2026-05-14T22:36:30+08:00	feat(provider): 添加版本覆盖选项，支持自定义提供者的客户端版本	original/0147-f0cc012dbc26.patch	current/0147-f0cc012dbc26.patch
148	8e4a9b2768ca894b02d5a14a71a40ae9b4cf7bf8	f0cc012dbc264dd89529abd629d6c2dcc5544a17	SMARK2022	3222301373@qq.com	2026-05-14T23:45:20+08:00	feat: 更新所有相关包的版本号至1.14.42	original/0148-8e4a9b2768ca.patch	current/0148-8e4a9b2768ca.patch
149	36b84e5de2cedec92a855f48c46f301458f58714	8e4a9b2768ca894b02d5a14a71a40ae9b4cf7bf8	SMARK2022	3222301373@qq.com	2026-05-15T02:50:40+08:00	feat: 1.14.42 对macOS完整进行test问题修正 更新测试用例以增强跨平台路径解析和工具执行的中断处理	original/0149-36b84e5de2ce.patch	current/0149-36b84e5de2ce.patch
150	7636c268c28535f0d7e8262974add438747df8c8	36b84e5de2cedec92a855f48c46f301458f58714	SMARK2022	3222301373@qq.com	2026-05-15T04:00:15+08:00	feat(test): 添加网络代理测试用例，确保全局fetch被mock时仍能正确路由 feat(provider): 移除HttpClient依赖，优化模型服务层 feat(test): 增加任务工具取消传播的测试，确保子会话状态正确	original/0150-7636c268c285.patch	current/0150-7636c268c285.patch
151	10f01867e270d778f1d325146a2e870bf4c2249d	7636c268c28535f0d7e8262974add438747df8c8	SMARK2022	3222301373@qq.com	2026-05-15T04:01:13+08:00	feat(interrupt): 添加中断处理功能，支持会话中断计数和确认时间	original/0151-10f01867e270.patch	current/0151-10f01867e270.patch
152	a79689db16e752672721a0aae9cbc0e6d186b3d9	10f01867e270d778f1d325146a2e870bf4c2249d	SMARK	3222301373@qq.com	2026-05-16T16:40:02+08:00	feat: 增强会话和活动管理，优化心跳机制和守护进程处理	original/0152-a79689db16e7.patch	current/0152-a79689db16e7.patch
153	188cbee1b73a6df418b2f00251e7f68e83085c8c	a79689db16e752672721a0aae9cbc0e6d186b3d9	SMARK	3222301373@qq.com	2026-05-16T16:52:33+08:00	feat: 一堆Bug修改 Enhance session handling and event publishing	original/0153-188cbee1b73a.patch	current/0153-188cbee1b73a.patch
154	5231d218989ed333922d89aedf09a832592e893e	188cbee1b73a6df418b2f00251e7f68e83085c8c	SMARK	3222301373@qq.com	2026-05-16T19:33:47+08:00	feat: 添加预览差异功能和会话助手状态管理，优化diff显示和状态刷新逻辑	original/0154-5231d218989e.patch	current/0154-5231d218989e.patch
155	69f32338dd55bf3748eb7e133e31cc0697079b46	5231d218989ed333922d89aedf09a832592e893e	SMARK	3222301373@qq.com	2026-05-17T00:07:52+08:00	feat: 添加文本清理功能，确保终端输出中的控制字符被正确转义	original/0155-69f32338dd55.patch	current/0155-69f32338dd55.patch
156	dacb88948bac857494fd4a09329ab450656e8792	69f32338dd55bf3748eb7e133e31cc0697079b46	SMARK	3222301373@qq.com	2026-05-17T01:27:34+08:00	feat: 更新安装脚本，支持版本指定和环境变量配置，增强错误处理和输出信息	original/0156-dacb88948bac.patch	current/0156-dacb88948bac.patch
157	3fc69fb245afc5e8e16db2cf13c45d6612f378a9	dacb88948bac857494fd4a09329ab450656e8792	SMARK	3222301373@qq.com	2026-05-17T16:58:05+08:00	feat: 增强上下文使用快照功能，支持流式工具输入增量跟踪	original/0157-3fc69fb245af.patch	current/0157-3fc69fb245af.patch
158	232979d4fecf8122689df5dbbcbfdf430a2cfcef	3fc69fb245afc5e8e16db2cf13c45d6612f378a9	SMARK	3222301373@qq.com	2026-05-17T20:40:21+08:00	feat: 增强shell兼容性，支持在远程ssh和本地wsl命令中使用Unix命令，添加相应的错误处理和测试用例	original/0158-232979d4fecf.patch	current/0158-232979d4fecf.patch
159	1ce61c81d52ff50e6949caeafecbe959d0aec357	232979d4fecf8122689df5dbbcbfdf430a2cfcef	SMARK	3222301373@qq.com	2026-05-18T00:05:17+08:00	feat: 添加决策模式代理，更新相关数据库迁移和测试用例，确保代理状态和权限正确	original/0159-1ce61c81d52f.patch	current/0159-1ce61c81d52f.patch
160	589d2624d7cc43b6adb0ab307e668f46bada73bd	ad7e5c15f03873bd3bd3a024a030c7ab46488584	SMARK2022	3222301373@qq.com	2026-05-18T00:50:46+08:00	feat: 增强字符串截断功能，避免分割代理对，添加相关单元测试	original/0160-589d2624d7cc.patch	current/0160-589d2624d7cc.patch
161	7508670afb775307fbec1f5b991ad835e8db47ac	589d2624d7cc43b6adb0ab307e668f46bada73bd	SMARK2022	3222301373@qq.com	2026-05-18T00:53:14+08:00	feat: 更新版本号至 1.15.3，修改相关文档和配置文件	original/0161-7508670afb77.patch	current/0161-7508670afb77.patch
162	350a442717d5a4b99cc56ea6bc5a4f4b29cf9be9	0d649d515b10ca20e68602f45c6ad529c332c65a	SMARK2022	3222301373@qq.com	2026-05-18T13:06:30+08:00	Refactor tests and add new functionality	original/0162-350a442717d5.patch	current/0162-350a442717d5.patch
163	fce16528f4e51f7e7b307c88d2ceb12a63e263f0	350a442717d5a4b99cc56ea6bc5a4f4b29cf9be9	SMARK2022	3222301373@qq.com	2026-05-18T18:38:48+08:00	Refine tool usage policy in anthropic.txt for clarity and specificity	original/0163-fce16528f4e5.patch	current/0163-fce16528f4e5.patch
164	970ee408ae8c9452e96a505ba0ca685fb3fdebd8	fce16528f4e51f7e7b307c88d2ceb12a63e263f0	SMARK2022	3222301373@qq.com	2026-05-18T19:31:02+08:00	feat: enhance event handling and add tests for streaming semantics	original/0164-970ee408ae8c.patch	current/0164-970ee408ae8c.patch
165	2e65029d4e3465a36e1645d6fc2aede375d07ab7	970ee408ae8c9452e96a505ba0ca685fb3fdebd8	SMARK2022	3222301373@qq.com	2026-05-18T20:04:52+08:00	feat: 更新 TUI 架构，禁用 RPC-thread，优化事件处理与测试	original/0165-2e65029d4e34.patch	current/0165-2e65029d4e34.patch
166	442fd61eabf4783c60ea29b17d1a3aaaaee2ca21	2e65029d4e3465a36e1645d6fc2aede375d07ab7	SMARK2022	3222301373@qq.com	2026-05-18T20:22:21+08:00	feat: 修复剩余 typecheck 错误，迁移 TUI keymap/API，扩展 daemon lock 接口	original/0166-442fd61eabf4.patch	current/0166-442fd61eabf4.patch
167	f2d3d0d44b8a52c0dd92f55851734c350530ece9	442fd61eabf4783c60ea29b17d1a3aaaaee2ca21	SMARK2022	3222301373@qq.com	2026-05-18T21:36:39+08:00	feat(install): enhance installation script with new options and profile handling	original/0167-f2d3d0d44b8a.patch	current/0167-f2d3d0d44b8a.patch
168	2c720138d3397839f61349a04ba4d9b5d0a43372	f2d3d0d44b8a52c0dd92f55851734c350530ece9	SMARK2022	3222301373@qq.com	2026-05-18T22:14:06+08:00	feat(provider): add support for custom HTTP headers and User-Agent handling	original/0168-2c720138d339.patch	current/0168-2c720138d339.patch
169	704fe80257797401210454dfded5f3f161a6ca6b	2c720138d3397839f61349a04ba4d9b5d0a43372	SMARK2022	3222301373@qq.com	2026-05-18T23:20:35+08:00	feat(codex): 添加支持自定义 HTTP 头和 User-Agent 处理，更新相关测试	original/0169-704fe8025779.patch	current/0169-704fe8025779.patch
170	a686ccf720d66b558e300ec20b4a32d8c1579fee	704fe80257797401210454dfded5f3f161a6ca6b	SMARK2022	3222301373@qq.com	2026-05-18T23:56:30+08:00	feat: 更新 Windows 构建流程，使用新的 Bun 安装方式并添加依赖安装步骤	original/0170-a686ccf720d6.patch	current/0170-a686ccf720d6.patch
171	49650e2f95ff3e471b1be207ccd29559679d7946	a686ccf720d66b558e300ec20b4a32d8c1579fee	SMARK	3222301373@qq.com	2026-05-19T03:35:58+08:00	feat: 重构TUI以使用IDE网桥注册表进行活动文件发现(移除port推送) Refactor TUI to use IDE bridge registry for active file discovery	original/0171-49650e2f95ff.patch	current/0171-49650e2f95ff.patch
172	595b0e8f3ede9e5696830aa05983e26d83fdf0aa	49650e2f95ff3e471b1be207ccd29559679d7946	SMARK	3222301373@qq.com	2026-05-19T03:42:18+08:00	feat(text-decoding): buffer short ASCII prefixes to improve UTF-16LE detection	original/0172-595b0e8f3ede.patch	current/0172-595b0e8f3ede.patch
